Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-07-07 00:00:00-04:00,106.42568239291263,106.49774560417566,105.44878480164026,106.12940216064453,4994100,0.0,0.0
2017-07-10 00:00:00-04:00,106.28953093302658,106.39361813802768,105.08041368840784,105.33665466308594,4019600,0.0,0.0
2017-07-11 00:00:00-04:00,105.24058124167576,105.52884629221272,104.47988553611137,105.08043670654297,3733100,0.0,0.0
2017-07-12 00:00:00-04:00,105.72900773928556,106.40963714300185,105.51281816061619,105.88114929199219,5053200,0.0,0.0
2017-07-13 00:00:00-04:00,105.77707302543932,105.87315729256261,104.8882568998183,105.58489227294922,4424400,0.0,0.0
2017-07-14 00:00:00-04:00,105.69698347793125,106.49771820124892,105.48879684843587,106.17742919921875,4383100,0.0,0.0
2017-07-17 00:00:00-04:00,106.26552994469974,106.4416803752667,105.49681909368215,105.81710815429688,4939400,0.0,0.0
2017-07-18 00:00:00-04:00,105.39269050665605,108.05913835186735,104.9602991725704,107.66678619384766,10256000,0.0,0.0
2017-07-19 00:00:00-04:00,107.97106147334125,108.4274861063504,107.71483272886017,108.26734161376953,5503300,0.0,0.0
2017-07-20 00:00:00-04:00,108.68370451750715,109.76470112157286,108.59562322222594,109.35633087158203,6088600,0.0,0.0
2017-07-21 00:00:00-04:00,108.36343022474992,109.11612281022394,108.17926466178567,108.347412109375,6773500,0.0,0.0
2017-07-24 00:00:00-04:00,108.09120883744085,108.22733230461398,106.37763663560699,106.50574493408203,8306700,0.0,0.0
2017-07-25 00:00:00-04:00,107.09025807303308,107.17833937456513,105.25656885520462,105.60089111328125,6262900,0.0,0.0
2017-07-26 00:00:00-04:00,105.42473582665761,105.88916342894481,104.69606430143584,104.85620880126953,5382200,0.0,0.0
2017-07-27 00:00:00-04:00,104.77614995250832,105.01636060985555,103.75121042035009,104.7601318359375,5838100,0.0,0.0
2017-07-28 00:00:00-04:00,105.00835436159761,105.68898378467914,104.51190272768656,105.5768814086914,4970900,0.0,0.0
2017-07-31 00:00:00-04:00,105.80908618675593,106.96214614691685,105.77706217374802,106.27351379394531,5440800,0.0,0.0
2017-08-01 00:00:00-04:00,106.63385749623374,106.77799612135267,105.9212039752274,106.1053695678711,3837600,0.0,0.0
2017-08-02 00:00:00-04:00,105.76104351583601,106.09735063278484,105.29661591102797,105.82510375976562,4032100,0.0,0.0
2017-08-03 00:00:00-04:00,105.62491706836674,106.81800395009914,105.30461585784923,106.7779769897461,4327300,0.0,0.0
2017-08-04 00:00:00-04:00,107.09027507767652,107.30646467356786,106.33758242110991,106.64185333251953,3192800,0.0,0.0
2017-08-07 00:00:00-04:00,106.5697704046628,106.88205642582456,106.10534284684053,106.38560485839844,3010800,0.0,0.0
2017-08-08 00:00:00-04:00,106.09734304195433,106.33756588494288,105.21653002374346,105.91317749023438,5535800,0.0,0.0
2017-08-09 00:00:00-04:00,106.3455928555578,106.82603865006338,105.99326756868626,106.68190002441406,6332300,0.0,0.0
2017-08-10 00:00:00-04:00,106.52975451673362,107.17835998084854,105.99326365634326,106.56979370117188,5607900,0.0,0.0
2017-08-11 00:00:00-04:00,107.01020363281687,107.69083313477562,106.29755011325437,106.57781219482422,4270600,0.0,0.0
2017-08-14 00:00:00-04:00,107.45862546560066,107.59474893789536,106.39364653950584,106.88209533691406,3041100,0.0,0.0
2017-08-15 00:00:00-04:00,107.17833294026659,107.25039612312804,106.65784811037244,106.80198669433594,3931800,0.0,0.0
2017-08-16 00:00:00-04:00,107.36251474811391,108.07516817362134,107.18635212893298,107.43457794189453,4469900,0.0,0.0
2017-08-17 00:00:00-04:00,107.44258414621845,107.89100587478421,106.52174406025114,106.52974700927734,5741400,0.0,0.0
2017-08-18 00:00:00-04:00,106.23347817667953,107.1222942409243,106.00127047441859,106.20145416259766,4792800,0.0,0.0
2017-08-21 00:00:00-04:00,105.92120444060558,107.01820726967546,105.84914123685152,106.85806274414062,4660000,0.0,0.0
2017-08-22 00:00:00-04:00,106.7139333387459,107.93104147321398,106.41765314567348,107.85897827148438,4150300,0.0,0.0
2017-08-23 00:00:00-04:00,107.64278260706692,107.69083696254663,106.21747551728073,106.33759307861328,5129900,0.0,0.0
2017-08-24 00:00:00-04:00,106.3535847483554,106.5617713640163,105.91317823614833,106.40962982177734,5398400,0.0,0.0
2017-08-25 00:00:00-04:00,106.29682246033543,106.82060597861873,106.0631253490041,106.1114730834961,4133300,0.84,0.0
2017-08-28 00:00:00-04:00,106.11148340966108,106.46604989172678,105.95838633419291,106.15984344482422,5349200,0.0,0.0
2017-08-29 00:00:00-04:00,106.02283696127388,106.73195751490842,105.80525987406257,106.53856658935547,3277900,0.0,0.0
2017-08-30 00:00:00-04:00,106.36934859049171,106.36934859049171,105.48293243385139,105.61993408203125,5430800,0.0,0.0
2017-08-31 00:00:00-04:00,105.87779495311814,106.77226498559078,105.76497946685879,106.6675033569336,7407100,0.0,0.0
2017-09-01 00:00:00-04:00,106.8528641683713,106.89314575665416,105.51518590546156,105.58770751953125,3820800,0.0,0.0
2017-09-05 00:00:00-04:00,105.33788630570815,105.70856047296745,104.53205792962163,104.6771011352539,5146600,0.0,0.0
2017-09-06 00:00:00-04:00,105.19281529614116,105.5635017047175,104.92690279168394,105.29757690429688,5601900,0.0,0.0
2017-09-07 00:00:00-04:00,105.45071521470564,106.78839344038201,104.95915935085911,106.52246856689453,3800200,0.0,0.0
2017-09-08 00:00:00-04:00,106.36931140314344,106.6432900117875,105.4587216965756,105.54736328125,4854400,0.0,0.0
2017-09-11 00:00:00-04:00,105.86168005717121,107.44916309507707,105.57964747587796,107.34441375732422,5724200,0.0,0.0
2017-09-12 00:00:00-04:00,107.84401338468791,107.88430726281138,106.31293208775266,106.87702178955078,5465200,0.0,0.0
2017-09-13 00:00:00-04:00,106.90923205055044,107.77952803279817,106.2484592819325,106.73194885253906,4679500,0.0,0.0
2017-09-14 00:00:00-04:00,106.48217578255117,108.35975763281616,106.36130642788542,108.12606048583984,6274500,0.0,0.0
2017-09-15 00:00:00-04:00,108.61759134236041,109.14944097234947,108.12603558663672,108.34361267089844,15522000,0.0,0.0
2017-09-18 00:00:00-04:00,108.33555988808341,109.4073130151505,108.06963507045344,109.0930404663086,5260800,0.0,0.0
2017-09-19 00:00:00-04:00,108.80295573416004,109.42343475889237,108.26305217312458,108.96411895751953,4903800,0.0,0.0
2017-09-20 00:00:00-04:00,107.37662900629114,108.2146850907498,106.6433222474117,107.35245513916016,8705500,0.0,0.0
2017-09-21 00:00:00-04:00,107.42499824111444,107.83597865652654,105.86975509657805,106.16790771484375,6051800,0.0,0.0
2017-09-22 00:00:00-04:00,106.36129431392706,106.68362075363581,105.78109688567892,105.87779235839844,4334900,0.0,0.0
2017-09-25 00:00:00-04:00,105.94228203366175,106.1759669064243,105.42655224580177,105.70053100585938,6017400,0.0,0.0
2017-09-26 00:00:00-04:00,105.9664291497636,106.32099559488145,105.4184717680105,105.51516723632812,4516200,0.0,0.0
2017-09-27 00:00:00-04:00,105.56352178026026,105.63604338617677,104.29836527365467,104.55623626708984,5796100,0.0,0.0
2017-09-28 00:00:00-04:00,104.68517867401242,104.97527741279337,104.18555666524344,104.33061218261719,3992700,0.0,0.0
2017-09-29 00:00:00-04:00,104.41924675636459,105.13643354882875,103.99215868309749,104.7657470703125,5736900,0.0,0.0
2017-10-02 00:00:00-04:00,104.8866228513669,105.82944056210948,104.77380737220022,105.74079895019531,4492900,0.0,0.0
2017-10-03 00:00:00-04:00,106.08730329851176,106.69167459484805,105.85361847415321,106.44993591308594,3900800,0.0,0.0
2017-10-04 00:00:00-04:00,106.69165705873067,107.32020211993388,106.44991841670135,107.08651733398438,3589000,0.0,0.0
2017-10-05 00:00:00-04:00,107.08654946554348,107.42499596189965,106.65946134185828,107.32830047607422,3741100,0.0,0.0
2017-10-06 00:00:00-04:00,107.17517191622305,107.37662900629114,106.75613772601123,107.35245513916016,2469500,0.0,0.0
2017-10-09 00:00:00-04:00,107.70703303377239,107.83596853615278,107.3121726687198,107.53780364990234,3750500,0.0,0.0
2017-10-10 00:00:00-04:00,107.62644242922812,108.08577053334368,107.11071272928918,107.90042114257812,4184600,0.0,0.0
2017-10-11 00:00:00-04:00,108.69014001430443,110.46296005937515,108.27915965526155,110.11644744873047,8269400,0.0,0.0
2017-10-12 00:00:00-04:00,109.86663716915628,110.81752104099435,109.60877848429578,110.2614974975586,5172800,0.0,0.0
2017-10-13 00:00:00-04:00,110.07617249598016,110.73694543892698,109.86664922707278,109.93917083740234,4106600,0.0,0.0
2017-10-16 00:00:00-04:00,109.95525583718582,110.60797471424416,109.22194922144462,109.6893310546875,5120100,0.0,0.0
2017-10-17 00:00:00-04:00,110.93840991636972,113.71851582720609,110.44685403156925,113.45259094238281,11717300,0.0,0.0
2017-10-18 00:00:00-04:00,113.45255609079062,114.08916730628232,112.87237105191058,113.3639144897461,6827700,0.0,0.0
2017-10-19 00:00:00-04:00,113.3881434661784,115.21736546651755,113.25114178886115,114.45988464355469,9181300,0.0,0.0
2017-10-20 00:00:00-04:00,114.73386176607956,115.73308120183647,114.29065364733255,114.74996948242188,5634500,0.0,0.0
2017-10-23 00:00:00-04:00,114.53237128140846,116.32131095156743,114.49207741035815,115.73304748535156,6686000,0.0,0.0
2017-10-24 00:00:00-04:00,115.53969639642172,115.53969639642172,113.5654066982223,114.1375503540039,6585800,0.0,0.0
2017-10-25 00:00:00-04:00,113.75073607281846,115.41879441086682,113.58957285742692,114.71772766113281,6563600,0.0,0.0
2017-10-26 00:00:00-04:00,114.83857528101746,115.83780670101983,113.9279977530746,114.27449798583984,5841100,0.0,0.0
2017-10-27 00:00:00-04:00,113.6217754265261,114.99168089800804,112.97711041172211,114.25032043457031,5140100,0.0,0.0
2017-10-30 00:00:00-04:00,113.68625979809522,113.79102141342425,112.26800639470373,112.81596374511719,6034300,0.0,0.0
2017-10-31 00:00:00-04:00,112.83210149402298,113.02549245000299,111.99403303155576,112.34054565429688,4832100,0.0,0.0
2017-11-01 00:00:00-04:00,112.67899637061264,113.29142158091133,112.28413599399244,112.79986572265625,5006800,0.0,0.0
2017-11-02 00:00:00-04:00,112.90459221643398,113.0496353937411,112.09876399771586,112.75953674316406,3494100,0.0,0.0
2017-11-03 00:00:00-04:00,112.59838729955045,113.13829079646315,112.25188702527868,112.88043212890625,2737000,0.0,0.0
2017-11-06 00:00:00-05:00,112.82403095449793,113.21083744335425,112.59034612645054,112.62257385253906,4220700,0.0,0.0
2017-11-07 00:00:00-05:00,112.88041237219227,112.93681395061324,111.93759488176605,112.63060760498047,4201900,0.0,0.0
2017-11-08 00:00:00-05:00,112.57421889127671,114.32286494854918,112.38082795522459,113.87966918945312,4440700,0.0,0.0
2017-11-09 00:00:00-05:00,113.50898286709541,113.95219092267057,112.65480677596781,113.09801483154297,3517100,0.0,0.0
2017-11-10 00:00:00-05:00,112.9207309559954,112.9207309559954,111.69586841748294,112.4614028930664,4240800,0.0,0.0
2017-11-13 00:00:00-05:00,112.01820254666245,112.83209710799433,111.54276673707128,112.62257385253906,4322300,0.0,0.0
2017-11-14 00:00:00-05:00,112.46947415532756,113.04160542577965,111.94567832489584,112.4050064086914,4078200,0.0,0.0
2017-11-15 00:00:00-05:00,112.19547044781837,112.67897234483223,111.80867630778567,112.0907211303711,4811500,0.0,0.0
2017-11-16 00:00:00-05:00,112.34857298632282,112.55808390449042,111.72002793585676,111.90536499023438,4193800,0.0,0.0
2017-11-17 00:00:00-05:00,111.44608144797351,111.897343430248,111.11568881953438,111.20433044433594,4247400,0.0,0.0
2017-11-20 00:00:00-05:00,111.32521723733558,111.65560991753091,110.99483685310898,111.14793395996094,4266300,0.0,0.0
2017-11-21 00:00:00-05:00,111.56695125651048,112.21967036181536,111.35744027701966,111.47830963134766,5660600,0.0,0.0
2017-11-22 00:00:00-05:00,111.44603541279902,111.51050314020371,110.07613001934399,110.63214111328125,3917000,0.0,0.0
2017-11-24 00:00:00-05:00,110.80142657687335,111.51055964167509,110.64831718370316,111.21239471435547,2606800,0.0,0.0
2017-11-27 00:00:00-05:00,111.48801008075633,112.13662292245473,111.46368818167797,111.96636962890625,3933100,0.84,0.0
2017-11-28 00:00:00-05:00,112.1285726106834,113.93657139838625,112.08803196935253,113.52308654785156,5052800,0.0,0.0
2017-11-29 00:00:00-05:00,113.6852143355375,114.01763020916094,112.65554163075326,113.35279846191406,5851400,0.0,0.0
2017-11-30 00:00:00-05:00,113.5554843092076,113.73385319112272,112.27447705330079,112.96363067626953,8941900,0.0,0.0
2017-12-01 00:00:00-05:00,113.1582199812638,113.93654568559307,112.37177872773975,113.4906234741211,5990500,0.0,0.0
2017-12-04 00:00:00-05:00,114.00952242157993,114.72299802890377,112.63933057172628,112.70419311523438,5916700,0.0,0.0
2017-12-05 00:00:00-05:00,113.33657594983566,114.16355783156664,112.85822865767581,113.23928833007812,6745300,0.0,0.0
2017-12-06 00:00:00-05:00,114.18787258252165,115.09593567133548,113.66088151349953,114.36624145507812,5591700,0.0,0.0
2017-12-07 00:00:00-05:00,113.51495361328125,114.72299526084944,112.90688120023788,113.51495361328125,4713100,0.0,0.0
2017-12-08 00:00:00-05:00,113.50682884823979,114.12300432261857,113.34467870985196,113.98517608642578,5101300,0.0,0.0
2017-12-11 00:00:00-05:00,114.23651134798769,114.45542084033053,113.36900129816813,114.43109893798828,4358600,0.0,0.0
2017-12-12 00:00:00-05:00,115.61483764648438,116.40127894275665,115.16079986113769,115.61483764648438,8016700,0.0,0.0
2017-12-13 00:00:00-05:00,115.53376315441854,116.28776703890314,115.29864725521546,115.84996032714844,6118400,0.0,0.0
2017-12-14 00:00:00-05:00,116.36072465694224,116.44179354493748,114.812164152453,114.84458923339844,5337900,0.0,0.0
2017-12-15 00:00:00-05:00,115.51754913179079,116.05265586783167,114.9500173077774,115.5013427734375,12517000,0.0,0.0
2017-12-18 00:00:00-05:00,115.58239258080731,116.58774333955952,114.64190435854852,114.96621704101562,5833200,0.0,0.0
2017-12-19 00:00:00-05:00,115.03915084719766,115.43642913380373,114.60944748697048,114.94996643066406,6580100,0.0,0.0
2017-12-20 00:00:00-05:00,115.33919712665949,115.59864735353453,114.38250225041016,114.4473648071289,6289800,0.0,0.0
2017-12-21 00:00:00-05:00,114.79594491043785,115.26618899524463,114.33381637427838,114.36624145507812,6284700,0.0,0.0
2017-12-22 00:00:00-05:00,114.31761684539008,114.60138892790957,113.53927869159666,113.60414123535156,4665600,0.0,0.0
2017-12-26 00:00:00-05:00,113.87976363799649,113.94461378400551,113.24735718743652,113.57977294921875,3271100,0.0,0.0
2017-12-27 00:00:00-05:00,113.84733412607592,114.43918762691244,113.66896528397268,113.96895599365234,3753600,0.0,0.0
2017-12-28 00:00:00-05:00,114.07437518403974,114.31760660852348,113.77439677089282,113.96086883544922,2485000,0.0,0.0
2017-12-29 00:00:00-05:00,114.30139576983005,114.48788021852098,113.16633220558745,113.27983856201172,4452900,0.0,0.0
2018-01-02 00:00:00-05:00,113.2311647391224,113.46628056823829,112.46904553171095,112.88253021240234,6842100,0.0,0.0
2018-01-03 00:00:00-05:00,112.98795550877844,114.05815645673705,112.61499900840151,113.96086883544922,5350500,0.0,0.0
2018-01-04 00:00:00-05:00,113.87166990473433,114.43109839849377,113.68519786390205,113.95275115966797,4837600,0.0,0.0
2018-01-05 00:00:00-05:00,114.06626007409182,114.98242631626361,113.73384424111197,114.89324188232422,6158800,0.0,0.0
2018-01-08 00:00:00-05:00,114.88513759011822,115.12836901299002,114.25274331340995,115.0391845703125,5129800,0.0,0.0
2018-01-09 00:00:00-05:00,115.42832643230247,118.11195003128479,115.33914200584405,116.8633804321289,8897000,0.0,0.0
2018-01-10 00:00:00-05:00,116.38506685750315,116.8796329341983,116.19859477420461,116.7255859375,6558600,0.0,0.0
2018-01-11 00:00:00-05:00,116.85528662896479,117.47956529298716,116.4985488945161,117.390380859375,4962200,0.0,0.0
2018-01-12 00:00:00-05:00,117.55254778956997,118.71193309883141,117.47956970749932,118.17682647705078,5450600,0.0,0.0
2018-01-16 00:00:00-05:00,118.7119648544722,120.041616215898,118.3957676517937,119.0687026977539,8804000,0.0,0.0
2018-01-17 00:00:00-05:00,119.86323435884954,120.2524096211214,117.94983261877456,119.16597747802734,10619700,0.0,0.0
2018-01-18 00:00:00-05:00,119.12545089698075,119.5389481155235,118.34712502313566,119.11734771728516,5554800,0.0,0.0
2018-01-19 00:00:00-05:00,119.55517186159605,119.70920650987443,118.71197102974658,119.47409057617188,8738800,0.0,0.0
2018-01-22 00:00:00-05:00,119.19029419176923,120.10646057128906,118.95517830591562,120.10646057128906,7010400,0.0,0.0
2018-01-23 00:00:00-05:00,119.14976639258376,119.53892926814807,114.82028146327997,114.99054718017578,17473600,0.0,0.0
2018-01-24 00:00:00-05:00,116.34450492444178,116.3931487310708,114.96621012781252,115.18511962890625,13034400,0.0,0.0
2018-01-25 00:00:00-05:00,115.37966622434507,117.28496398627617,115.29859735716805,117.07415771484375,7938800,0.0,0.0
2018-01-26 00:00:00-05:00,117.15529678832576,118.04714136636272,116.85531832628885,117.82823181152344,8065600,0.0,0.0
2018-01-29 00:00:00-05:00,117.43905949878594,117.51202522080777,116.36884609073834,116.4904556274414,8013400,0.0,0.0
2018-01-30 00:00:00-05:00,116.26340794879926,116.6039392916939,115.47696685791016,115.47696685791016,8376100,0.0,0.0
2018-01-31 00:00:00-05:00,115.59052229290383,115.59052229290383,111.96640958190434,112.03937530517578,13137400,0.0,0.0
2018-02-01 00:00:00-05:00,111.50428137373484,114.05007777135265,111.07457779241444,113.52308654785156,9393600,0.0,0.0
2018-02-02 00:00:00-05:00,112.71229412107036,113.79871374929508,111.38264307889263,111.62586212158203,9262500,0.0,0.0
2018-02-05 00:00:00-05:00,110.73402629181561,111.07454531113758,99.03471444702016,105.71540069580078,19954100,0.0,0.0
2018-02-06 00:00:00-05:00,105.40730170573158,107.82338454854539,103.77767239751883,106.88289642333984,19193500,0.0,0.0
2018-02-07 00:00:00-05:00,106.93155865861752,108.18012855149836,106.49375197108559,106.55049896240234,10550400,0.0,0.0
2018-02-08 00:00:00-05:00,106.13698743462676,106.41264388587595,102.24532255540525,102.44801330566406,11680200,0.0,0.0
2018-02-09 00:00:00-05:00,103.38849963634893,106.14509519606995,101.70211722242935,105.01813507080078,15030900,0.0,0.0
2018-02-12 00:00:00-05:00,105.39920877318848,106.46942206201517,103.51823852558454,105.61811828613281,9963900,0.0,0.0
2018-02-13 00:00:00-05:00,104.75871078694942,105.88567105695913,104.34521366784513,105.36678314208984,6339000,0.0,0.0
2018-02-14 00:00:00-05:00,104.94518077741624,105.40730932516013,104.09387702274084,105.13165283203125,6259700,0.0,0.0
2018-02-15 00:00:00-05:00,105.48030739531947,106.43700212496151,104.91276320381971,106.3964614868164,5606400,0.0,0.0
2018-02-16 00:00:00-05:00,106.17755631763994,109.00711202671984,106.08025631916183,107.95311737060547,7970100,0.0,0.0
2018-02-20 00:00:00-05:00,107.7261025121487,108.19634665308003,105.93432276661063,106.10457611083984,6563500,0.0,0.0
2018-02-21 00:00:00-05:00,106.04781922596187,107.36935470727398,105.28569990904742,105.32624053955078,6578000,0.0,0.0
2018-02-22 00:00:00-05:00,105.48028751270542,106.22618810316582,104.97760596273814,105.32624053955078,5732200,0.0,0.0
2018-02-23 00:00:00-05:00,105.47219999509076,107.08562349631961,105.41545299431527,107.03697967529297,5126800,0.0,0.0
2018-02-26 00:00:00-05:00,107.46940125064803,108.85652177940496,106.89006792338603,107.76314544677734,6684400,0.84,0.0
2018-02-27 00:00:00-05:00,107.87739014467606,108.59542190606531,107.37965721608008,107.436767578125,7158600,0.0,0.0
2018-02-28 00:00:00-05:00,107.66523147995183,107.97529828266323,105.96804403168635,105.97621154785156,7985900,0.0,0.0
2018-03-01 00:00:00-05:00,105.34791977725007,106.17202960436353,103.23459370739921,103.85472106933594,9424000,0.0,0.0
2018-03-02 00:00:00-05:00,103.55282103589089,105.34791900836733,103.55282103589089,105.11129760742188,6910400,0.0,0.0
2018-03-05 00:00:00-05:00,104.95627286380608,106.31891592412131,104.58908323307998,105.90277099609375,5799800,0.0,0.0
2018-03-06 00:00:00-05:00,106.07413329436325,106.23732177856562,104.37694566759545,104.62173461914062,5546500,0.0,0.0
2018-03-07 00:00:00-05:00,104.01789811872169,105.52741292679808,103.84654216961553,105.29077911376953,6391700,0.0,0.0
2018-03-08 00:00:00-05:00,105.5274439627836,107.95083090278045,105.5274439627836,107.75499725341797,6423400,0.0,0.0
2018-03-09 00:00:00-05:00,108.12215509487787,109.19106623282254,107.34700060362775,109.17474365234375,7557800,0.0,0.0
2018-03-12 00:00:00-04:00,109.17473533762086,109.52558986306786,107.96712593426095,108.2200698852539,4942000,0.0,0.0
2018-03-13 00:00:00-04:00,109.17475751470704,110.4721226916819,108.88916834722994,109.62353515625,9152300,0.0,0.0
2018-03-14 00:00:00-04:00,110.34975000451799,110.72508230273097,107.62445105646061,107.9671630859375,6770600,0.0,0.0
2018-03-15 00:00:00-04:00,108.15482086623855,109.53378659317578,108.0895429823647,108.57095336914062,6147200,0.0,0.0
2018-03-16 00:00:00-04:00,108.65254808532784,109.66432410560819,107.78763795812715,109.07683563232422,14233500,0.0,0.0
2018-03-19 00:00:00-04:00,108.80759406584846,108.90550467254678,105.5519294378042,106.26997375488281,6017000,0.0,0.0
2018-03-20 00:00:00-04:00,106.71058006480585,107.52653495898574,105.56824819314747,107.06144714355469,6214300,0.0,0.0
2018-03-21 00:00:00-04:00,107.21646378784943,108.34248548052685,106.61266515883479,107.04512023925781,5158700,0.0,0.0
2018-03-22 00:00:00-04:00,106.45762876099793,106.62897230478983,103.70785871453116,103.93632507324219,7560100,0.0,0.0
2018-03-23 00:00:00-04:00,104.14031539970178,104.2790324555655,101.91276214244319,102.0759506225586,8452500,0.0,0.0
2018-03-26 00:00:00-04:00,103.14483354117242,104.06686008360748,102.16568419520902,103.94446563720703,8358200,0.0,0.0
2018-03-27 00:00:00-04:00,103.71601318844752,105.33976769228693,103.12852474738412,103.797607421875,7789900,0.0,0.0
2018-03-28 00:00:00-04:00,104.14031083646792,105.27449375696571,103.79761130809713,103.99343872070312,6868500,0.0,0.0
2018-03-29 00:00:00-04:00,104.41773982080579,105.06233865353795,103.47939052818012,104.56460571289062,6119400,0.0,0.0
2018-04-02 00:00:00-04:00,104.29534465157057,104.34429994860334,100.80305902443217,101.63533020019531,8916900,0.0,0.0
2018-04-03 00:00:00-04:00,102.14123202257424,104.84204690576654,101.73325458299297,104.72781372070312,8035000,0.0,0.0
2018-04-04 00:00:00-04:00,103.5446654253315,106.98798945413367,103.12852673402172,106.4086685180664,7717100,0.0,0.0
2018-04-05 00:00:00-04:00,106.40866871091897,107.05326752625035,105.66614685302523,106.65345764160156,5621700,0.0,0.0
2018-04-06 00:00:00-04:00,106.25363147392568,106.59633098432734,103.14484578269183,104.52381134033203,6399300,0.0,0.0
2018-04-09 00:00:00-04:00,104.97256689774545,107.00429857755597,104.18109607003632,105.64981079101562,6395800,0.0,0.0
2018-04-10 00:00:00-04:00,106.27811431884766,106.8166474831664,105.49479222070379,106.27811431884766,6019300,0.0,0.0
2018-04-11 00:00:00-04:00,105.37240209316148,106.35971287674244,105.28264656738139,105.77222442626953,4575400,0.0,0.0
2018-04-12 00:00:00-04:00,106.14756612508896,107.14303206323008,105.95989999099183,106.42498779296875,4559800,0.0,0.0
2018-04-13 00:00:00-04:00,106.96350920337923,107.2327757750417,105.77222219594367,106.58000946044922,4742300,0.0,0.0
2018-04-16 00:00:00-04:00,107.22461618022862,108.42407065311369,107.11853807907455,107.51019287109375,6379600,0.0,0.0
2018-04-17 00:00:00-04:00,107.79577963083511,107.86921256825106,105.10312653792086,106.51472473144531,11008700,0.0,0.0
2018-04-18 00:00:00-04:00,105.82117702395783,105.99252055486247,103.5773013871495,104.2137451171875,9383600,0.0,0.0
2018-04-19 00:00:00-04:00,104.1403067466927,104.66252353520231,103.536501950146,104.07503509521484,5959500,0.0,0.0
2018-04-20 00:00:00-04:00,104.44220754892004,104.68699646295909,102.9490088688113,103.34883117675781,7743900,0.0,0.0
2018-04-23 00:00:00-04:00,103.52835046540207,103.87105623801634,102.6308013638462,103.48755645751953,7501900,0.0,0.0
2018-04-24 00:00:00-04:00,103.57730576930153,104.00159953219759,102.24729544233264,102.96533966064453,6577500,0.0,0.0
2018-04-25 00:00:00-04:00,102.73685209096013,103.50384522223727,102.22279668170302,103.43041229248047,5859600,0.0,0.0
2018-04-26 00:00:00-04:00,103.3162003254716,105.43768158728957,103.3162003254716,104.45037078857422,8211100,0.0,0.0
